Zip_Code,City,State,CountyName,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
77019,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380042463,1.352015733,1.380042463,1.352015733,1.426992277,1.409978308,1.418142878,1.413427562,1.386687797,1.386138614,1.377388535,1.37727712,1.378757359,1.368966376,1.367855398,1.390974322,1.434022559,1.424242424,1.411764706,1.407904023,1.447319155,1.368140244,1.323279898,1.289608479,1.325193367,1.338319675,1.354453627,1.358925817,1.405325444,1.342285385,1.397624039,1.452885015,1.20540689,1.271970398,1.147197677,1.250449474,1.279069767,1.290048187,1.286512027,1.290544836,1.318687688,1.276034622,1.258613641,1.279494404,1.237623762,1.293107984,1.357002804,1.339883877,1.35,1.349737237,1.334746065,1.310861423,1.273097499,1.283594063,1.36443662,1.275571295,1.260121457,1.252236136,1.296776584,1.326216533,1.380126183,1.316739091,1.310790274
77493,Katy,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75626479,0.772444675,0.766632017,0.776397516,0.768339768,0.755494505,0.791375133,0.790428944,0.790198275,0.781571502,0.791825949,0.785423132,0.828160031,0.877106439,0.801282051,0.801282051,0.829845741,0.859845228,0.856164384,0.843513671,0.829829412,0.806215192,0.833333333,0.820481798,0.805152979,0.803461063,0.829764454,0.770172968,0.816326531,0.853413655,0.819892473,0.805991441,0.813516896,0.794464377,0.776397516,0.803402647,0.810189526,0.817375058,0.814876724,0.830223881,0.805152979,0.802631579,0.803453532,0.812081152,0.816444559,0.843341996,0.930713547,0.920411478,0.942599887,0.920411478,0.920411478,0.920411478,0.895046591,0.895046591,0.895046591,0.887096774,0.895046591,0.895046591,0.970737198,0.970737198,0.964355469,0.936482085,0.921474359
77550,Galveston,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054481547,1.031746032,1.040833333,1.04,1.07827476,1.013758146,0.998003992,1.002886003,1.035714286,1.035949248,1.005208333,1.09375,1.022058824,1.035519126,1.178689298,1.211865623,1.285296844,1.111111111,1.102362205,1.109467456,1.084737828,1.113184956,1.120483054,1.116902457,1.12670068
77489,Missouri City,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695249131,0.696286472,0.710315009,0.718496684,0.699623664,0.724001755,0.709866303,0.731773667,0.721419465,0.726392252,0.766871166,0.755347797,0.744617225,0.748805209,0.757308863,0.756579614,0.767608447,0.763747454,0.796000419,0.778496854,0.806451613,0.78125,0.794778959,0.777202073,0.760965018,0.768412329,0.82781457,0.811304719,0.79106218,0.782514841,0.795165394,0.782190132,0.806451613,0.800457404,0.803571429,0.853578464,0.813325908,0.809002433,0.82781457,0.813885648,0.85078534,0.852272727,0.856291884,0.839880394,0.833441007,0.85980663,0.843412478,0.873616773,0.847665848,0.838762215,0.878303965,0.862987871,0.865610191,0.829764454,0.843222986,0.824119962,0.831024931,0.84833795,0.85250902,0.883507853,0.849515064,0.893687708,0.919238345,0.8855525
77027,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.400094832,1.433333333,1.4,1.495942711,1.528383655,1.413340829,1.433333333,1.410835214,1.410835214,1.47579693,1.531063489,1.535991612,1.536830949,1.53736413,1.509872242,1.5211439,1.43437863,1.469098278,1.502145923,1.528383655,1.4983873,1.5211439,1.484384984,1.456082668,1.454545455,1.461038961,1.5211439,1.466340721,1.4,1.4,1.4,1.424944666,1.413581752,1.400094832,1.457816377,1.496655518,1.433333333,1.442676768,1.434159061,1.442676768,1.484938481,1.46403121,1.49750416,1.433333333,1.425628012,1.42963238,1.403637282,1.401869159,1.401869159,1.484105045,1.528383655,1.535991612,1.495726496,1.516669511,1.461753856,1.472320377,1.430952381,1.409284699,1.404853129,1.401084464
77018,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.245330012,1.266229363,1.295731707,1.300306483,1.392496392,1.364528796,1.28,1.353874883,1.35491281,1.29576959,1.272657381,1.233262861,1.240458015,1.240458015,1.240607416,1.354205002,1.364921224,1.38836773,1.370930233,1.360667634,1.340849725,1.311365807,1.363326517,1.36279343,1.346801347,1.312863355,1.294068311,1.252874171,1.309210526,1.293329821,1.364528796,1.26146789,1.316189607,1.270685579,1.267482517,1.238738739,1.316417941,1.293847039,1.283379731,1.26172208,1.280878317,1.297109896,1.326623971,1.27886519,1.33521439,1.292407108,1.285636136,1.287042668,1.247563942,1.207988395,1.150251618,1.232253784,1.318396718,1.392013851,1.355712368,1.37434555,1.373904222,1.363326517,1.441767068,1.418439716,1.374570447,1.369723496,1.335273155,1.357744989
77590,Texas City,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936412044,0.902317334,0.864919011,0.90757928,0.907731116,0.979166667,0.938368116,0.961538462,0.923274799,0.936599424,0.936599424,0.935138598,0.962815405,0.916649292
77041,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87165774,0.927030047,0.9375,0.944514368,1.048735349,1.16319986,1.137225171,1.109877913,1.042828381,1.027150958,1.034209689,1.005824259,0.95978685,0.990566038,0.984968354,1.012581016,1.055594652,1.089799477,1.052795031,1.011057027,1.007642735,1.038194444,1.043690376,1.032439125,1.011648519,0.971628449,0.959800508,0.946704067,1.001740035,0.969048308,0.921474359,0.915227653,0.94637224,0.902777778,0.857406269,0.912884716,0.895376953,0.888753194,0.904395472,0.907301894,0.904068307,0.934279792,0.891632373,0.883124163,0.904022984,0.885047281,0.852111343,0.859050047,0.856031128,0.906141869,0.933955971,0.932129456,0.949617515,1.000369227,0.947867299,0.928485157,0.92905247,0.901655707,0.894659523,0.92449923,0.903537117,0.901655707,0.939850695,0.926497838
77014,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759603685,0.7996379,0.763517528,0.772430184,0.778392818,0.764607156,0.794621027,0.800206505,0.775645591,0.811597425,0.769459299,0.770020534,0.794621027,0.802261614,0.795037786,0.829875519,0.759803922,0.82289163,0.82587082,0.855745721,0.830273223,0.810126582,0.788426149,0.792445317,0.80273529,0.803331542,0.8099022,0.900393922,0.933609959
77301,Conroe,TX,Montgomery County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885455916,0.872641509,0.885455916,0.884262672,0.898133748,0.880351163,0.888157895,0.86576987,0.83573487,0.851973684,0.883069428,0.885455916,0.942380183,0.942380183
77021,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,1.034372082,1.000769823,1.036223033,1.020942408,0.996015936,0.996618677,0.970385939,0.978628509,0.999545661,0.969301547,0.990702479,1.021566402,1.02685624,1.058822502,0.995182992,0.978433344,1.012116895,0.997611465,1.006036217,0.99365342,1.011157601,1.012654272,1.014150943,1.014150943,1.041666667,1.094702376,1.086956522
77047,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878787879,0.887788583,0.88057041,0.829015544,0.868263473,0.87431694,0.824526748,0.881881599,0.917590028,0.850755245,0.881881599,0.875186289,0.870786517,0.884433962,0.88311207,0.880560634,0.894653726,0.878801895,0.878787879,0.899071926,0.919742581,0.910729333,0.921810869,0.918999127,0.910027473,0.900735294,0.955032664,0.922190657,0.906395785,0.908820024,0.919681177,0.909090909,0.963313834,0.940690334,0.944155622
77586,Seabrook,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943396226,0.966150223,0.966150223,0.932459128,0.914165103,0.966150223,1.041666667,1.04496346,1.04699276,1.001718813,0.992063492,0.969415292,0.969415292,0.986532464,0.992298036,0.960898122,0.973091214,0.973091214,0.976099699,1.029409823,1.001819869,0.955414013,0.955414013,0.99058232,0.955414013,0.990259102,1.000465333
77066,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776927604,0.794738809,0.765881148,0.75,0.747497038,0.744732027,0.731714073,0.747303544,0.75634408,0.763813651,0.753424658,0.747303544,0.746728695,0.778263124,0.746153846,0.729442971,0.771498771,0.776956539,0.793851433,0.794013191,0.758533502,0.762420253,0.75248732,0.74968763,0.785340314,0.782778865,0.791819306,0.783542977
77005,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631225571,1.612903226,1.631079478,1.633238611,1.656626506,1.676727029,1.644350882,1.639344262,1.634808853,1.625239006,1.597321005,1.617630014,1.593406593,1.653282948,1.678499531,1.66285107,1.630557233,1.594202899,1.594202899,1.585247729,1.595823494,1.57629256,1.593613077,1.561965812,1.520824606,1.541781594,1.594387755,1.614143921
77583,Arcola,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845568244,0.845568244,0.804500727,0.796483977,0.811453753,0.838082467,0.85118067,0.81300813,0.839977221,0.855613791,0.860046912,0.860046912,0.870395406,0.882687927,0.905665025,0.857142857,0.825016905,0.835922933,0.892814082,0.887434555,0.864260295,0.859710825,0.846688842
77071,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755238095,0.794871795,0.798076923,0.803714975,0.818677987,0.802968147,0.822072072,0.817039973,0.822072072,0.801282051,0.844594595,0.846613546,0.842483108,0.823437764,0.783392073,0.801282051,0.835654596,0.801823458,0.801282051,0.79828185,0.801282051,0.806400188,0.823013416,0.829334006,0.814278073,0.794871795,0.763157895,0.793722129,0.794871795
77316,Montgomery,TX,Montgomery County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908711862,0.942622951,0.914203707,0.911577028,0.891840607,0.899908977,0.892857143,0.892857143,0.884955752,0.921627427,0.893437297,0.93599549,0.94757899,0.948188283,1.004032258,0.987617795,1.023364486,0.97147,0.957521699,0.919424941,0.921187308,0.921507155,0.95,0.917890521,0.925754522,0.925925926,0.925754522,0.958702065
77043,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051178963,0.948062655,0.96640589,0.936524454,1.058140584,0.997493417,0.998391691,1.031036948,1.07891492,1.065891473,1.029750984,1.014225501,0.990752972,1.021080369,1.014656144,1.069335276,1.102362205,1.102362205,1.093135111,1.065514356,1.046099291,1.063548246,1.060606061,1.01744186,1.010368832,1.002086344,1.017270866,1.030396703
77045,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85812357,0.876099707,0.837384221,0.85812357,0.848484848,0.819984744,0.819984744,0.821496797,0.839054157,0.839054157,0.829229443,0.837384221,0.839054157,0.839054157,0.839054157,0.839054157,0.883045526,0.891126025,0.869090909,0.875762704,0.875597454,0.866330228,0.860609404,0.869565217,0.864225782,0.84691708,0.851885902,0.833333333
77384,Conroe,TX,Montgomery County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879659908,0.914340712,0.892857143,0.873452926,0.866425993,0.920810313,0.920810313,0.908851423,0.90855803,0.907465355,0.919774832,0.904288252,0.887003471,0.883973122,0.889222813,0.928505107,0.942028986,0.964320154,0.907235863,0.940623163,0.915750916,0.90487239,0.90487239,0.927962764,0.968427244,0.945220193,0.887003471,0.925860131
77098,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475380379,1.475380379,1.442388334,1.395469493,1.402064567,1.417731629,1.321060478,1.234603213,1.274319306,1.299300546,1.088008379,1.121164437,1.215631365,1.285714286,1.354388807,1.331880871,1.459249195,1.41202277,1.43853531,1.510223048,1.493566176,1.393587361,1.299846626,1.402035636,1.396566477,1.436268271,1.39749424,1.464746773,1.375861522,1.419927989,1.522635135,1.463062322,1.371056896,1.370909091,1.383537127,1.376409319,1.328448872,1.31394534,1.334459459,1.323555556,1.298997265,1.303462322,1.398724993,1.334459459,1.314609004,1.334459459,1.334459459,1.350912501,1.389037235,1.334459459,1.323555556,1.379949474,1.363636364,1.35597083,1.370909091,1.35884455,1.370386052,1.36343996,1.370909091,1.381106719,1.367365542,1.43266743
77062,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903161064,0.891165161,0.908192587,0.884703196,0.921558351,0.913265306,0.920242082,0.903864489,0.939052261,0.96750192,0.92936803,0.911764706,0.920469166,0.896474575,0.891625648,0.934418146,0.950563382,0.938032973,0.938841202,0.926724138,0.922603793,0.943877551,0.967261905,0.932683495,0.916016301,0.923550539,0.958657879,0.954304463
77345,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823568091,0.862068966,0.859373798,0.864737899,0.856311359,0.851908435,0.854191498,0.839793282,0.869037957,0.867386276,0.862873134,0.88380569,0.853007526,0.862873134,0.832508612,0.912168825,0.893163861,0.874233129,0.8675,0.85844717,0.844178684,0.839312977,0.829918033,0.825395449,0.825395449,0.854781937,0.872817955,0.887096774
77033,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891376963,0.887830864,0.862000747,0.845737483,0.831255195,0.838353414,0.894134478,0.935462157,0.942535079,0.928641251,0.902184236,0.909090909,0.930685358,0.923668346,0.961538462,0.96099486,0.936123348,0.941176471,0.959498554,0.959498554,0.943396226,0.96749226,0.946935239
77478,Sugar Land,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86740586,0.844594595,0.912075885,0.923039608,0.881995134,0.888819059,0.90058102,0.897574855,0.869221652,0.877675841,0.865583556,0.879438443,0.889607764,0.906759096,0.898457382,0.881371872,0.874635569,0.874635569,0.881201044,0.909703504,0.932528799,0.915221616,0.922251094,0.928501942,0.930918287,0.931315483,0.946969697,0.957435506,0.922119683,0.877674163,0.912075885,0.924475086,0.929987158,0.951557093,0.91631969,0.912242322,0.914149444,0.877674163,0.896860987,0.927615572,0.930521092,0.884955752,0.875647062,0.896016386,0.903096405,0.91448344,0.922934933,0.918999657,0.903790087,0.903790087,0.859813469,0.871720117,0.869565217,0.899791642,0.877674163,0.86857309,0.877674163,0.890977004,0.928073147,0.895357411,0.885076253,0.905797101,0.876547745,0.890151515,0.882101626,0.874848168,0.874125874,0.907579793,0.928008999
77385,Conroe,TX,Montgomery County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777202073,0.800397618,0.79317598,0.832342449,0.841538573,0.792141952,0.802429895,0.78030439,0.772200772,0.808855765,0.824175824,0.862812472,0.825836749,0.819252432,0.827882546,0.811779391,0.792002132,0.818882466,0.840410742,0.820895522,0.843177798,0.852851324,0.854659234,0.847971329,0.847971329,0.866269626,0.860155383,0.870147256
77053,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864301097,0.855513308,0.843071125,0.87118855,0.896262395,0.915331808,0.911971831,0.898379971,0.891719745,0.882590144,0.865243004,0.908417077,0.910931174,0.93770931,0.94404697,0.87936308,0.934579439,0.917484552,0.921501706,0.95712098,0.925266904,0.904003018,0.896414343,0.882916053,0.901180858,0.924879165,0.994865212,1.013513514
77069,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760289634,0.822146828,0.853418593,0.830341113,0.838157721,0.812487227,0.80207305,0.789625088,0.784510198,0.784049962,0.796107917,0.79435128,0.810043066,0.787401575
77578,Manvel,TX,Brazoria County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866836484,0.889516727,0.890248715,0.889065817,0.924321202,0.941483198,0.941483198,0.926998841,0.941483198,0.941483198,0.941483198,0.941483198,0.933908046,0.921679211,0.933908046,0.933908046,0.915605096,0.904813608,0.847477327,0.856394281,0.87645307,0.90860042,0.887938402,0.889152341,0.882785679,0.889152341,0.903826788
77545,Fresno,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841908326,0.768808347,0.752151272,0.783847981,0.818788501,0.804242674,0.810185185,0.808297568,0.784655623,0.819623972,0.83174092,0.816485226,0.802209363,0.811858553,0.819881539,0.818788501,0.831586248,0.858379578,0.842696629,0.820823245,0.798022599,0.797647059,0.817442943,0.845523698,0.842696629,0.827149447,0.853727945,0.848214286,0.847008999
77568,La Marque,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931445604,0.991710864,0.952996212,0.92449923,0.917230458,0.957456327,0.947482404,0.956668542,0.978067576,0.978067576,0.978067576,0.976138829,0.956668542
77048,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813953488,0.900108613,0.90966123,0.928256765,0.94217024,0.94217024,0.903971547,0.907307344,0.910643142,0.89986851,0.910029131,0.925925926,0.957358241
77401,Bellaire,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272426074,1.293817389,1.261446409,1.30529595,1.277568124,1.312022901,1.333588904,1.311767302,1.246537396,1.287337734,1.288784745,1.302790347,1.323529412,1.370271714,1.402714932,1.347378736,1.399521531,1.300153692,1.255986559,1.246537396,1.258125448,1.252199516,1.303990641,1.391566466,1.389976507,1.311537692,1.333663653,1.336875727,1.290560472,1.264639581,1.235422741,1.29349327,1.23204049,1.235694581,1.228187919,1.288244767,1.30952381,1.304347826,1.2675207,1.307238994,1.308196721,1.328325938,1.395191229,1.402946079,1.361474068,1.346801347,1.391775617,1.356030006,1.352549889,1.311605856,1.33744856,1.348890876,1.338797814,1.318993506,1.29688747,1.272084806,1.246537396,1.23502994,1.237705091,1.27723154,1.323943662
77003,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237781574,1.211114806,1.181649676,1.165128198,1.200980392,1.180124224,1.19601802,1.208378088,1.225,1.231980935,1.199791341,1.198630137,1.184834123,1.241272304,1.241272304,1.21703854,1.209189843,1.220776772,1.191353947,1.194571013,1.229773585,1.18159204,1.179973668,1.192736937,1.205400193,1.219512195,1.236249468,1.272624434
77094,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978475788,0.972748182,0.963493829,0.956782787,0.944476245,0.955911042,0.9530533,0.903534601,0.911251981,0.939919508,0.950931913,0.968747811,0.954189786,0.989147602,1.007787448,0.947867299
